path,impact,node_id,field,copy_value,tasks_mini_value,peek
k-5-d-4/task_3.json,major,6,answer,"{""Emergency Management and Communications"": 10945883.57, ""Fire"": 43847384.3, ""Police"": 116144553.32, ""Streets and Sanitation"": 16582331.52, ""Water Management"": 19954056.68}","{""Fire"": 43847384.3, ""Police"": 116144553.32, ""Water Management"": 19954056.68}",
k-5-d-4/task_3.json,major,6,limit,5,,
k-5-d-4/task_3.json,major,6,fact,see diff,see diff,"@@ -12,8 +12,3 @@
-
-answer = (
-    df.groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()
-    .sort_values(ascending=False)
-    .to_dict()"
k-5-d-4/task_3.json,major,7,subquestion,What was each department's total overtime cost in <hop 3 answer> in 2016?,Which city department had the 2nd highest total overtime from 2014-2017 in the city identified from the binge drinking comparison? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_3.json,major,7,answer,"{""Aviation"": 12881495.76, ""Fire"": 50604010.67, ""Police"": 143032724.45, ""Streets and Sanitation"": 13836742.94, ""Water Management"": 21335912.52}","{""Fire"": 50604010.67, ""Police"": 143032724.45, ""Water Management"": 21335912.52}",
k-5-d-4/task_3.json,major,7,limit,5,,
k-5-d-4/task_3.json,major,7,fact,see diff,see diff,"@@ -12,8 +12,3 @@
-
-answer = (
-    df.groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()
-    .sort_values(ascending=False)
-    .to_dict()"
k-5-d-4/task_3.json,major,8,subquestion,What was each department's total overtime cost in <hop 3 answer> in 2017?,Which city department had the 2nd highest total overtime from 2014-2017 in the city identified from the binge drinking comparison? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_3.json,major,8,answer,"{""Aviation"": 14884756.0, ""Fire"": 49571354.0, ""Police"": 156732988.0, ""Streets and Sanitation"": 10718299.0, ""Water Management"": 20049910.0}","{""Fire"": 49571354, ""Police"": 156732988, ""Water Management"": 20049910}",
k-5-d-4/task_3.json,major,8,limit,5,,
k-5-d-4/task_3.json,major,8,fact,see diff,see diff,"@@ -12,8 +12,3 @@
-
-answer = (
-    df.groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()
-    .sort_values(ascending=False)
-    .to_dict()"
k-5-d-4/task_3.json,major,9,subquestion,"In what year was the paid City of Chicago Fire Department, corresponding to <hop 4 answer>, organized?",In what year was the department identified in the overtime comparison founded?,
k-5-d-4/task_3.json,major,9,fact,see diff,see diff,"@@ -1 +1 @@
-The volunteer fire department was disestablished on August 2, 1858, when the city council passed the ordinance organizing the paid City of Chicago Fire Department.
+According to the Wikipedia article for Chicago Fire Department, 'The volunteer fire department was disestablished on August 2, 1858, when the city council passed the ordinance organizing the paid City of Chicago Fire Department.' The department was founded in 1858."
k-5-d-4/task_4.json,major,1,subquestion,What are the top five SiteCounty values by total LunchTotal in the 2015-2016 SSO dataset?,Which Texas counties were in the top five for SSO LunchTotal in every program year from 2015-2016 through 2018-2019? (Filter for this node: ProgramYear == 2015-2016; group by SiteCounty; sum LunchTotal; rank by total; keep top 5.),
k-5-d-4/task_4.json,major,1,answer,"[""HARRIS"", ""HIDALGO"", ""DALLAS"", ""CAMERON"", ""EL PASO""]","[""Harris"", ""Hidalgo"", ""Dallas"", ""Cameron"", ""El Paso""]",
k-5-d-4/task_4.json,major,1,fact,see diff,see diff,"@@ -4,15 +4,13 @@
-from botocore.config import Config
-source = ""datagov/summer-meal-programs-seamless-summer-option-sso-meal-count-information-program-period-2016/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,2,subquestion,What are the top five SiteCounty values by total LunchTotal in the 2016-2017 SSO dataset?,Which Texas counties were in the top five for SSO LunchTotal in every program year from 2015-2016 through 2018-2019? (Filter for this node: ProgramYear == 2016-2017; group by SiteCounty; sum LunchTotal; rank by total; keep top 5.),
k-5-d-4/task_4.json,major,2,answer,"[""HIDALGO"", ""HARRIS"", ""DALLAS"", ""CAMERON"", ""BEXAR""]","[""Hidalgo"", ""Harris"", ""Dallas"", ""Cameron"", ""Bexar""]",
k-5-d-4/task_4.json,major,2,fact,see diff,see diff,"@@ -4,15 +4,13 @@
-from botocore.config import Config
-source = ""datagov/summer-meal-programs-seamless-summer-option-sso-meal-count-information-program-period-2017/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,3,subquestion,What are the top five SiteCounty values by total LunchTotal in the 2017-2018 SSO dataset?,Which Texas counties were in the top five for SSO LunchTotal in every program year from 2015-2016 through 2018-2019? (Filter for this node: ProgramYear == 2017-2018; group by SiteCounty; sum LunchTotal; rank by total; keep top 5.),
k-5-d-4/task_4.json,major,3,answer,"[""HIDALGO"", ""HARRIS"", ""DALLAS"", ""CAMERON"", ""BEXAR""]","[""Hidalgo"", ""Harris"", ""Dallas"", ""Cameron"", ""Bexar""]",
k-5-d-4/task_4.json,major,3,fact,see diff,see diff,"@@ -4,15 +4,13 @@
-from botocore.config import Config
-source = ""datagov/summer-meal-programs-seamless-summer-option-sso-meal-count-information-program-period-2018/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,4,subquestion,What are the top five SiteCounty values by total LunchTotal in the 2018-2019 SSO dataset?,Which Texas counties were in the top five for SSO LunchTotal in every program year from 2015-2016 through 2018-2019? (Filter for this node: ProgramYear == 2018-2019; group by SiteCounty; sum LunchTotal; rank by total; keep top 5.),
k-5-d-4/task_4.json,major,4,answer,"[""HIDALGO"", ""HARRIS"", ""DALLAS"", ""BEXAR"", ""CAMERON""]","[""Hidalgo"", ""Harris"", ""Dallas"", ""Bexar"", ""Cameron""]",
k-5-d-4/task_4.json,major,4,fact,see diff,see diff,"@@ -4,15 +4,13 @@
-from botocore.config import Config
-source = ""datagov/summer-meal-programs-seamless-summer-option-sso-meal-count-information-program-period-2019/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,5,subquestion,What is the total TotalMealReimbursement for each SiteCounty in the 2018-2019 CACFP day care homes dataset?,"Among {Harris, Hidalgo, Dallas, Cameron} (from hop 1), which counties had the largest percentage decrease in CACFP day care home meal reimbursements between the 2018-2019 and 2020-2021 program years? (Filter for this node: ProgramYear == 2018-2019; group by SiteCounty; sum TotalMealReimbursement.)",
k-5-d-4/task_4.json,major,5,answer,"{""BEXAR"": 1805014.14, ""COLLIN"": 825207.4400000001, ""DALLAS"": 2835278.75, ""DENTON"": 882025.85, ""EL PASO"": 1551768.98, ""FORT BEND"": 1298515.91, ""HARRIS"": 8757796.13, ""HIDALGO"": 1202699.73, ""TARRANT"": 2844452.79, ""TRAVIS"": 714664.26}","{""Cameron"": 392489.51, ""Dallas"": 2835278.75, ""Harris"": 8757796.13, ""Hidalgo"": 1202699.73}",
k-5-d-4/task_4.json,major,5,limit,10,,
k-5-d-4/task_4.json,major,5,fact,see diff,see diff,"@@ -4,14 +4,14 @@
-from botocore.config import Config
-source = ""datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-meal-reimbursement-program-ye-2018/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,6,subquestion,What is the total TotalMealReimbursement for each SiteCounty in the 2020-2021 CACFP day care homes dataset?,"Among {Harris, Hidalgo, Dallas, Cameron} (from hop 1), which counties had the largest percentage decrease in CACFP day care home meal reimbursements between the 2018-2019 and 2020-2021 program years? (Filter for this node: ProgramYear == 2020-2021; group by SiteCounty; sum TotalMealReimbursement.)",
k-5-d-4/task_4.json,major,6,answer,"{""BELL"": 611323.37, ""BEXAR"": 1419344.89, ""COLLIN"": 832593.43, ""DALLAS"": 2393411.26, ""DENTON"": 839300.91, ""EL PASO"": 1302944.72, ""FORT BEND"": 1191854.65, ""HARRIS"": 7558597.77, ""HIDALGO"": 971063.56, ""TARRANT"": 2155296.17}","{""Cameron"": 330003.06, ""Dallas"": 2393411.26, ""Harris"": 7558597.77, ""Hidalgo"": 971063.56}",
k-5-d-4/task_4.json,major,6,limit,10,,
k-5-d-4/task_4.json,major,6,fact,see diff,see diff,"@@ -4,14 +4,14 @@
-from botocore.config import Config
-source = ""datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-meal-reimbursement-program-ye-2020/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,7,subquestion,What is the total EnrollmentQty for each SiteCounty in the 2018-2019 CACFP child centers dataset?,"Among {Hidalgo, Cameron} (from hop 2), which county had the higher average CACFP child-center EnrollmentQty across the 2018-2019 and 2019-2020 program years? (Filter for this node: ProgramYear == 2018-2019; group by SiteCounty; sum EnrollmentQty.)",
k-5-d-4/task_4.json,major,7,answer,"{""BEXAR"": 1579009, ""CAMERON"": 7620183, ""DALLAS"": 1615421, ""EL PASO"": 1586612, ""HARRIS"": 3543992, ""HIDALGO"": 1661128, ""KAUFMAN"": 355356, ""NUECES"": 712050, ""TARRANT"": 724543, ""TRAVIS"": 493040}","{""Cameron"": 7620183, ""Hidalgo"": 1661128}",
k-5-d-4/task_4.json,major,7,limit,10,,
k-5-d-4/task_4.json,major,7,fact,see diff,see diff,"@@ -4,14 +4,14 @@
-from botocore.config import Config
-source = ""datagov/child-and-adult-care-food-program-cacfp-child-centers-meal-reimbursement-program-year-2018/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,8,subquestion,What is the total EnrollmentQty for each SiteCounty in the 2019-2020 CACFP child centers dataset?,"Among {Hidalgo, Cameron} (from hop 2), which county had the higher average CACFP child-center EnrollmentQty across the 2018-2019 and 2019-2020 program years? (Filter for this node: ProgramYear == 2019-2020; group by SiteCounty; sum EnrollmentQty.)",
k-5-d-4/task_4.json,major,8,answer,"{""BEXAR"": 1602569, ""BRAZORIA"": 466678, ""CAMERON"": 1076746, ""DALLAS"": 1768090, ""EL PASO"": 1116732, ""FORT BEND"": 443344, ""HARRIS"": 4473140, ""HIDALGO"": 1477805, ""NUECES"": 761234, ""TARRANT"": 1038036}","{""Cameron"": 1076746, ""Hidalgo"": 1477805}",
k-5-d-4/task_4.json,major,8,limit,10,,
k-5-d-4/task_4.json,major,8,fact,see diff,see diff,"@@ -4,14 +4,14 @@
-from botocore.config import Config
-source = ""datagov/child-and-adult-care-food-program-cacfp-child-centers-meal-reimbursement-program-year-2019/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+from botocore.client import Config"
k-5-d-4/task_4.json,major,9,subquestion,What is the county seat of <hop 3 answer>?,"What is the county seat of Cameron County, Texas (from hop 3)? (Lookup: county seat statement in the Cameron County, Texas article.)",
k-5-d-4/task_4.json,major,9,fact,see diff,see diff,"@@ -1 +1 @@
-Its county seat is Brownsville.
+Cameron County's county seat is Brownsville."
k-5-d-4/task_4.json,major,10,subquestion,On which coast is <hop 4 answer> located?,"On which coast is Brownsville (from hop 4) located? (Lookup: Brownsville, Texas article location description.)",
k-5-d-4/task_4.json,major,10,fact,see diff,see diff,"@@ -1 +1 @@
-located on the western Gulf Coast in South Texas
+Brownsville is located on the western Gulf Coast in South Texas."
k-5-d-4/task_5.json,major,1,subquestion,What is the total adult day care meal reimbursement in 2016-2017 for each SiteCounty?,"Which Texas counties had the five largest percent decreases in total adult day care meal reimbursements from 2016-2019 among counties averaging at least $50,000 across 2016-2019? (Filter for this node: ProgramYear == 2016-2017; group by SiteCounty; sum TotalReimbursement.)",
k-5-d-4/task_5.json,major,1,answer,"{""BEE"": 602056.1175, ""BEXAR"": 1976511.21, ""CAMERON"": 4343483.48, ""DALLAS"": 1337723.91, ""EL PASO"": 1820860.48, ""HARRIS"": 3679408.0625, ""HIDALGO"": 17696191.32, ""MAVERICK"": 691767.64, ""STARR"": 1391135.61, ""WEBB"": 973942.41}","{""Atascosa County"": 141083.37, ""Brooks County"": 60454.65, ""Comal County"": 112322.52, ""Victoria County"": 95559.47, ""Willacy County"": 158153.77}",
k-5-d-4/task_5.json,major,1,limit,10,,
k-5-d-4/task_5.json,major,1,fact,see diff,see diff,"@@ -4,16 +4,25 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/child-and-adult-care-food-programs-cacfp-adult-day-care-centers-meal-reimbursement-pr-2016/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
k-5-d-4/task_5.json,major,2,subquestion,What is the total adult day care meal reimbursement in 2017-2018 for each SiteCounty?,"Which Texas counties had the five largest percent decreases in total adult day care meal reimbursements from 2016-2019 among counties averaging at least $50,000 across 2016-2019? (Filter for this node: ProgramYear == 2017-2018; group by SiteCounty; sum TotalReimbursement.)",
k-5-d-4/task_5.json,major,2,answer,"{""BEE"": 570655.59, ""BEXAR"": 2001499.64, ""CAMERON"": 4324920.055, ""DALLAS"": 1544675.66, ""EL PASO"": 2080749.0275, ""HARRIS"": 3708737.04, ""HIDALGO"": 17691217.5075, ""MAVERICK"": 739907.22, ""STARR"": 1456837.1, ""WEBB"": 860851.4225}","{""Atascosa County"": 142115.25, ""Brooks County"": 66250.97, ""Comal County"": 88868.98, ""Victoria County"": 89291.24, ""Willacy County"": 160898.5925}",
k-5-d-4/task_5.json,major,2,limit,10,,
k-5-d-4/task_5.json,major,2,fact,see diff,see diff,"@@ -4,16 +4,25 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/child-and-adult-care-food-programs-cacfp-adult-day-care-centers-meal-reimbursement-pr-2017/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
